OrderID,OrderDate,CustomerName,ProductName,Category,SalesLocation,Quantity,UnitPrice,TotalRevenue
4078,5/3/2025,Andrew Thomas,Aurora Smartphone X1,Electronics,"New York, NY",4,461.29,1752.92
4079,11/11/2024,Barbara Thomas,NutriMax Blender,Home Appliances,"Boston, MA",3,91.88,261.87
4080,12/2/2024,Joseph Williams,Summit Running Shoes,Fashion,"San Antonio, TX",2,99.64,199.28
4081,10/1/2025,Anthony Williams,NutriMax Blender,Home Appliances,"Phoenix, AZ",5,83.64,355.45
4082,12/10/2025,Andrew Thomas,Aurora Smartphone X1,Electronics,"Denver, CO",2,417.55,751.58
4083,1/17/2025,Jennifer Anderson,Aurora Smartphone X1,Electronics,"San Jose, CA",1,480.14,408.12
4084,5/18/2025,Joseph Brown,PureGlow Skincare Set,Beauty,"Dallas, TX",5,93.09,418.9
4085,12/17/2025,Linda Taylor,ZenLife Yoga Mat,Sports & Fitness,"Atlanta, GA",4,62.86,213.72
4086,10/17/2024,Karen Smith,NutriMax Blender,Home Appliances,"Dallas, TX",2,79.4,150.86
4087,2/5/2024,Thomas Hernandez,Nebula Laptop Pro,Electronics,"Dallas, TX",5,1549.43,7747.15
4088,6/20/2024,Joshua Brown,FreshBrew Coffee Maker,Home Appliances,"Orlando, FL",2,175.46,350.92
4089,12/6/2024,Andrew Jones,NutriMax Blender,Home Appliances,"San Diego, CA",4,106.87,427.48
4090,5/10/2024,Michael Martinez,ZenLife Yoga Mat,Sports & Fitness,"Las Vegas, NV",1,63.84,63.84
4091,8/8/2025,Barbara Thomas,NutriMax Blender,Home Appliances,"New York, NY",1,78.32,66.57
4092,1/18/2025,Barbara Thomas,GlowAir Standing Fan,Home Appliances,"Boston, MA",4,172.26,654.6
4093,5/18/2025,Mary Davis,NutriMax Blender,Home Appliances,"San Francisco, CA",3,114.63,326.7
4094,5/4/2024,Andrew Wilson,FreshBrew Coffee Maker,Home Appliances,"San Jose, CA",2,162.71,325.42
4095,3/7/2025,James Davis,Nebula Laptop Pro,Electronics,"Dallas, TX",1,1554.6,1554.6
4096,11/13/2025,Steven Martin,ZenLife Yoga Mat,Sports & Fitness,"San Francisco, CA",1,53.02,50.37
4097,11/24/2025,Steven Wilson,GlowAir Standing Fan,Home Appliances,"Philadelphia, PA",4,117.73,470.92
4098,3/17/2024,Thomas Williams,ZenLife Yoga Mat,Sports & Fitness,"Miami, FL",3,72.14,205.59
4099,1/17/2025,Kevin Garcia,Summit Running Shoes,Fashion,"Orlando, FL",5,110.78,470.8
4100,1/30/2024,Andrew Johnson,GlowAir Standing Fan,Home Appliances,"Atlanta, GA",2,155.77,311.54
4101,8/8/2024,William Gonzalez,Nebula Laptop Pro,Electronics,"Houston, TX",2,949.96,1899.92
4102,5/3/2024,Barbara Thomas,ZenLife Yoga Mat,Sports & Fitness,"Phoenix, AZ",4,66.69,213.4
4103,4/4/2024,Donald Miller,Summit Running Shoes,Fashion,"Denver, CO",5,104.12,468.55
4104,10/18/2024,Karen Anderson,ZenLife Yoga Mat,Sports & Fitness,"Orlando, FL",1,51.04,48.49
4105,5/4/2024,Matthew Wilson,ZenLife Yoga Mat,Sports & Fitness,"Seattle, WA",3,64.25,192.75
4106,1/31/2025,Michael Williams,ZenLife Yoga Mat,Sports & Fitness,"San Jose, CA",1,72.34,68.72
4107,1/6/2025,Anthony Martinez,ZenLife Yoga Mat,Sports & Fitness,"Atlanta, GA",1,68.35,64.93
4108,9/18/2024,Andrew Miller,NutriMax Blender,Home Appliances,"Boston, MA",2,79.77,135.6
4109,9/30/2025,Steven Thomas,Urban Classic Jeans,Fashion,"Seattle, WA",2,52.53,94.56
4110,1/10/2025,Donald Taylor,Aurora Smartphone X1,Electronics,"Atlanta, GA",4,529.23,1693.52
4111,8/17/2025,Andrew Taylor,NutriMax Blender,Home Appliances,"Los Angeles, CA",2,80.69,153.32
4112,6/20/2025,Jennifer Moore,Pulse Wireless Earbuds,Electronics,"Portland, OR",4,113.31,453.24
4113,2/1/2024,James Davis,Nebula Laptop Pro,Electronics,"Los Angeles, CA",1,1414.44,1414.44
4114,4/24/2024,Linda Lopez,Urban Classic Jeans,Fashion,"Boston, MA",2,91.75,174.32
4115,2/29/2024,Linda Thomas,Urban Classic Jeans,Fashion,"San Jose, CA",5,87.84,417.25
4116,8/26/2025,Linda Davis,ZenLife Yoga Mat,Sports & Fitness,"Denver, CO",4,49.66,198.64
4117,9/10/2025,Andrew Miller,Pulse Wireless Earbuds,Electronics,"Los Angeles, CA",5,81.92,409.6
4118,5/17/2025,Sarah Williams,GlowAir Standing Fan,Home Appliances,"San Antonio, TX",1,160.82,152.78
4119,1/25/2025,Patricia Rodriguez,FreshBrew Coffee Maker,Home Appliances,"Houston, TX",4,167.44,535.8
4120,8/7/2025,Robert Moore,Summit Running Shoes,Fashion,"Chicago, IL",3,79.58,238.74
4121,6/25/2025,Mark Lopez,Pulse Wireless Earbuds,Electronics,"Seattle, WA",5,128.19,640.95
4122,12/14/2024,Barbara Brown,ZenLife Yoga Mat,Sports & Fitness,"Dallas, TX",2,64.88,110.3
4123,1/14/2024,Sarah Miller,ZenLife Yoga Mat,Sports & Fitness,"San Diego, CA",5,72.27,307.15
4124,3/1/2024,Steven Smith,Pulse Wireless Earbuds,Electronics,"Portland, OR",5,146.04,730.2
4125,11/5/2024,James Smith,Summit Running Shoes,Fashion,"San Francisco, CA",4,87.36,331.96
4126,5/24/2025,Andrew Jones,ZenLife Yoga Mat,Sports & Fitness,"Austin, TX",3,69.12,196.98
4127,7/1/2024,Andrew Wilson,Aurora Smartphone X1,Electronics,"San Diego, CA",5,432.24,1728.95
4128,11/27/2025,Kevin Jones,Pulse Wireless Earbuds,Electronics,"Portland, OR",1,101.01,101.01
4129,11/9/2024,Donald Brown,GlowAir Standing Fan,Home Appliances,"Seattle, WA",4,127.07,457.44
4130,8/11/2025,Paul Jackson,FreshBrew Coffee Maker,Home Appliances,"San Antonio, TX",3,113.07,305.28
4131,6/24/2024,Mark Lopez,ZenLife Yoga Mat,Sports & Fitness,"New York, NY",5,65.01,325.05
4132,4/19/2025,Andrew Smith,PureGlow Skincare Set,Beauty,"Las Vegas, NV",4,100.43,341.48
4133,8/14/2024,David Taylor,Urban Classic Jeans,Fashion,"Denver, CO",4,57.84,231.36
4134,5/11/2024,Steven Garcia,Urban Classic Jeans,Fashion,"San Francisco, CA",4,78.42,250.96
4135,7/6/2024,Daniel Thomas,Aurora Smartphone X1,Electronics,"Dallas, TX",5,424.6,2123
4136,4/11/2024,Barbara Lopez,Summit Running Shoes,Fashion,"San Diego, CA",3,116.25,296.43
4137,6/19/2025,Mark Anderson,Nebula Laptop Pro,Electronics,"Miami, FL",5,1240.35,5891.65
4138,5/3/2024,William Davis,NutriMax Blender,Home Appliances,"Austin, TX",4,134.39,483.8
4139,8/6/2025,Matthew Thomas,ZenLife Yoga Mat,Sports & Fitness,"Dallas, TX",1,48.7,46.26
4140,1/5/2024,James Williams,PureGlow Skincare Set,Beauty,"San Diego, CA",3,100,300
4141,3/23/2024,Paul Jackson,GlowAir Standing Fan,Home Appliances,"Phoenix, AZ",3,189.97,541.41
4142,2/18/2025,Thomas Davis,ZenLife Yoga Mat,Sports & Fitness,"San Diego, CA",3,72.53,195.84
4143,11/22/2025,Robert Lopez,Nebula Laptop Pro,Electronics,"Seattle, WA",4,1154.93,4157.76
4144,1/6/2025,Kevin Jones,NutriMax Blender,Home Appliances,"Dallas, TX",1,125.52,100.42
4145,9/21/2024,Paul Rodriguez,Aurora Smartphone X1,Electronics,"Philadelphia, PA",2,331.74,663.48
4146,9/28/2025,Matthew Thomas,PureGlow Skincare Set,Beauty,"Dallas, TX",1,66.6,66.6
4147,9/21/2024,Richard Martin,Urban Classic Jeans,Fashion,"Chicago, IL",1,56.91,56.91
4148,9/3/2024,Andrew Jones,Urban Classic Jeans,Fashion,"San Jose, CA",4,54.26,217.04
4149,12/14/2025,Donald Davis,PureGlow Skincare Set,Beauty,"San Francisco, CA",2,92.58,148.12
4150,5/2/2025,Barbara Thomas,PureGlow Skincare Set,Beauty,"Portland, OR",2,104.72,198.96
4151,11/20/2025,Karen Williams,FreshBrew Coffee Maker,Home Appliances,"Dallas, TX",5,138.68,624.05
4152,12/22/2025,Paul Rodriguez,Pulse Wireless Earbuds,Electronics,"Las Vegas, NV",2,125.64,251.28
4153,1/14/2025,Anthony Miller,Nebula Laptop Pro,Electronics,"Austin, TX",2,1241.44,1986.3
4154,8/29/2024,Jennifer Moore,ZenLife Yoga Mat,Sports & Fitness,"New York, NY",5,47.39,236.95
4155,7/9/2024,James Jackson,Summit Running Shoes,Fashion,"San Francisco, CA",5,86.25,431.25
4156,10/28/2024,Michael Smith,Pulse Wireless Earbuds,Electronics,"Portland, OR",4,95.87,364.32
4157,12/31/2024,Steven Thomas,Summit Running Shoes,Fashion,"San Antonio, TX",4,98.92,395.68
4158,4/24/2025,Sarah Brown,PureGlow Skincare Set,Beauty,"Miami, FL",1,113.01,96.06
4159,7/31/2024,Sarah Johnson,Summit Running Shoes,Fashion,"San Francisco, CA",4,78.54,267.04
4160,1/13/2025,David Jackson,FreshBrew Coffee Maker,Home Appliances,"Philadelphia, PA",5,172.05,860.25
4161,1/12/2024,Joseph Brown,PureGlow Skincare Set,Beauty,"Seattle, WA",2,93.87,187.74
4162,4/1/2025,Mary Taylor,Aurora Smartphone X1,Electronics,"Houston, TX",2,582.11,1164.22
4163,11/10/2024,Sarah Brown,ZenLife Yoga Mat,Sports & Fitness,"New York, NY",1,48.55,48.55
4164,3/26/2025,Charles Miller,Pulse Wireless Earbuds,Electronics,"Phoenix, AZ",5,143.82,719.1
4165,8/14/2025,Robert Taylor,FreshBrew Coffee Maker,Home Appliances,"San Jose, CA",3,135.89,387.3
4166,10/28/2025,Susan Martin,GlowAir Standing Fan,Home Appliances,"San Jose, CA",1,103.62,98.44
4167,12/21/2024,Mary Taylor,GlowAir Standing Fan,Home Appliances,"Orlando, FL",1,145.95,145.95
4168,1/29/2024,Robert Lopez,NutriMax Blender,Home Appliances,"Philadelphia, PA",3,124.68,336.63
4169,5/21/2025,Patricia Jones,Summit Running Shoes,Fashion,"Denver, CO",1,116.33,110.51
4170,2/18/2024,Susan Smith,GlowAir Standing Fan,Home Appliances,"Austin, TX",3,173.95,469.65
4171,8/3/2024,Jennifer Smith,Urban Classic Jeans,Fashion,"Chicago, IL",3,53.14,143.49
4172,6/14/2024,Paul Martinez,PureGlow Skincare Set,Beauty,"Denver, CO",3,89.38,268.14
4173,8/3/2024,Anthony Taylor,GlowAir Standing Fan,Home Appliances,"San Antonio, TX",1,114.92,103.43
4174,10/4/2025,Charles Lopez,Nebula Laptop Pro,Electronics,"Philadelphia, PA",1,994.63,944.9
4175,10/17/2024,Kevin Jackson,Aurora Smartphone X1,Electronics,"Houston, TX",4,366.27,1465.08
4176,5/11/2024,Steven Jackson,Urban Classic Jeans,Fashion,"Denver, CO",2,77.5,139.5
4177,10/3/2025,Patricia Smith,Summit Running Shoes,Fashion,"Portland, OR",4,69.9,279.6
4178,3/11/2025,James Rodriguez,ZenLife Yoga Mat,Sports & Fitness,"San Antonio, TX",2,73.79,118.06
4179,12/7/2024,Anthony Martinez,ZenLife Yoga Mat,Sports & Fitness,"Boston, MA",2,62.49,124.98
4180,8/22/2024,Richard Rodriguez,PureGlow Skincare Set,Beauty,"Miami, FL",5,62.15,310.75
4181,10/1/2024,Michael Johnson,Nebula Laptop Pro,Electronics,"Austin, TX",5,885.63,4206.75
4182,6/8/2024,Patricia Miller,Nebula Laptop Pro,Electronics,"Denver, CO",3,1306.6,3331.83
4183,11/10/2025,William Jones,FreshBrew Coffee Maker,Home Appliances,"Philadelphia, PA",1,127.12,127.12
4184,9/2/2025,Patricia Thomas,Pulse Wireless Earbuds,Electronics,"San Jose, CA",2,81.47,154.8
4185,6/8/2024,Susan Taylor,Urban Classic Jeans,Fashion,"Phoenix, AZ",4,71.39,271.28
4186,10/28/2024,Richard Rodriguez,NutriMax Blender,Home Appliances,"Austin, TX",4,81.58,277.36
4187,11/14/2025,Sarah Lopez,GlowAir Standing Fan,Home Appliances,"Houston, TX",4,126.97,482.48
4188,3/25/2025,Robert Davis,FreshBrew Coffee Maker,Home Appliances,"Austin, TX",3,208.52,500.46
4189,9/12/2024,William Jones,FreshBrew Coffee Maker,Home Appliances,"San Francisco, CA",5,126.24,536.5
4190,3/22/2025,Elizabeth Williams,ZenLife Yoga Mat,Sports & Fitness,"Las Vegas, NV",1,72.16,64.94
4191,12/26/2024,Steven Rodriguez,Urban Classic Jeans,Fashion,"Portland, OR",3,67.29,171.6
4192,4/2/2024,John Smith,Summit Running Shoes,Fashion,"Houston, TX",5,106.08,530.4
4193,7/11/2024,Steven Miller,Summit Running Shoes,Fashion,"Dallas, TX",3,76.86,219.06
4194,12/15/2024,Linda Lopez,PureGlow Skincare Set,Beauty,"Austin, TX",4,77.76,295.48
4195,3/11/2025,Michael Smith,PureGlow Skincare Set,Beauty,"Las Vegas, NV",3,102.52,307.56
4196,10/23/2024,Richard Brown,Summit Running Shoes,Fashion,"Boston, MA",3,67.67,172.56
4197,9/6/2025,Barbara Williams,GlowAir Standing Fan,Home Appliances,"Philadelphia, PA",3,98.39,236.13
4198,8/16/2025,Andrew Lopez,Pulse Wireless Earbuds,Electronics,"San Antonio, TX",4,90,360
4199,10/12/2024,Anthony Martinez,ZenLife Yoga Mat,Sports & Fitness,"San Diego, CA",1,50.71,50.71
4200,11/26/2024,David Lopez,Pulse Wireless Earbuds,Electronics,"Philadelphia, PA",5,96.64,459.05
4201,10/14/2025,Mark Jones,ZenLife Yoga Mat,Sports & Fitness,"Chicago, IL",1,42.72,40.58
4202,5/31/2024,Joshua Miller,Aurora Smartphone X1,Electronics,"San Francisco, CA",3,471.4,1414.2
4203,9/14/2024,Kevin Smith,PureGlow Skincare Set,Beauty,"Boston, MA",5,60.59,302.95
4204,1/2/2025,Matthew Wilson,NutriMax Blender,Home Appliances,"San Jose, CA",1,120.13,108.12
4205,9/21/2024,Karen Johnson,GlowAir Standing Fan,Home Appliances,"Las Vegas, NV",3,111.57,301.23
4206,11/22/2024,Jessica Gonzalez,GlowAir Standing Fan,Home Appliances,"Miami, FL",1,125.98,119.68
4207,8/6/2024,Michael Williams,FreshBrew Coffee Maker,Home Appliances,"San Francisco, CA",1,121.84,103.56
4208,5/31/2025,Joshua Miller,Urban Classic Jeans,Fashion,"Los Angeles, CA",1,80.24,76.23
4209,4/5/2025,Sarah Brown,GlowAir Standing Fan,Home Appliances,"San Francisco, CA",4,176.1,633.96
4210,2/28/2024,Joseph Williams,Aurora Smartphone X1,Electronics,"New York, NY",5,570.96,2854.8
4211,8/8/2024,Elizabeth Gonzalez,GlowAir Standing Fan,Home Appliances,"Seattle, WA",1,99.18,99.18
4212,4/11/2025,Sarah Johnson,PureGlow Skincare Set,Beauty,"Miami, FL",2,105.16,189.28
4213,10/22/2025,Michael Smith,GlowAir Standing Fan,Home Appliances,"Los Angeles, CA",2,99.14,198.28
4214,7/11/2025,Steven Smith,Urban Classic Jeans,Fashion,"Seattle, WA",5,61.82,293.65
4215,3/30/2025,Patricia Davis,Nebula Laptop Pro,Electronics,"Houston, TX",1,1587.1,1428.39
4216,2/14/2025,Linda Lopez,FreshBrew Coffee Maker,Home Appliances,"Seattle, WA",4,193.56,774.24
4217,11/30/2025,James Thomas,Summit Running Shoes,Fashion,"San Diego, CA",5,79.67,398.35
4218,3/10/2024,Susan Williams,Summit Running Shoes,Fashion,"Portland, OR",4,118.32,449.6
4219,9/27/2025,Kevin Garcia,ZenLife Yoga Mat,Sports & Fitness,"Chicago, IL",3,45.34,136.02
4220,5/13/2024,Susan Brown,ZenLife Yoga Mat,Sports & Fitness,"New York, NY",4,64.96,246.84
4221,5/8/2025,Patricia Davis,FreshBrew Coffee Maker,Home Appliances,"Las Vegas, NV",2,172.69,276.3
4222,7/30/2025,James Davis,FreshBrew Coffee Maker,Home Appliances,"Portland, OR",1,139.07,132.12
4223,12/22/2024,Jennifer Moore,Summit Running Shoes,Fashion,"Austin, TX",2,101.1,202.2
4224,9/15/2024,Donald Williams,NutriMax Blender,Home Appliances,"Phoenix, AZ",5,81.18,324.7
4225,8/5/2024,Donald Davis,Nebula Laptop Pro,Electronics,"Miami, FL",3,969.41,2908.23
4226,1/1/2025,Mark Lopez,ZenLife Yoga Mat,Sports & Fitness,"Chicago, IL",1,67.55,67.55
4227,1/13/2024,Andrew Smith,Pulse Wireless Earbuds,Electronics,"Chicago, IL",3,140.97,380.61
4228,7/16/2025,Matthew Wilson,Pulse Wireless Earbuds,Electronics,"San Jose, CA",4,97.64,371.04
4229,2/29/2024,William Gonzalez,Urban Classic Jeans,Fashion,"San Jose, CA",3,91.87,275.61
4230,6/20/2024,Sarah Williams,NutriMax Blender,Home Appliances,"Atlanta, GA",1,117.89,117.89
4231,7/11/2024,Karen Taylor,ZenLife Yoga Mat,Sports & Fitness,"Orlando, FL",5,50.11,250.55
4232,8/21/2024,James Jackson,Pulse Wireless Earbuds,Electronics,"Miami, FL",4,96.49,385.96
4233,11/5/2025,Barbara Thomas,Urban Classic Jeans,Fashion,"Portland, OR",2,58.87,105.96
4234,3/10/2025,Steven Jackson,Urban Classic Jeans,Fashion,"New York, NY",2,91.35,182.7
4235,4/17/2025,Mary Taylor,Aurora Smartphone X1,Electronics,"Chicago, IL",4,517.16,2068.64
4236,4/26/2025,Michael Martinez,FreshBrew Coffee Maker,Home Appliances,"Atlanta, GA",3,177.5,452.64
4237,2/11/2024,Sarah Martin,FreshBrew Coffee Maker,Home Appliances,"Las Vegas, NV",1,187.89,178.5
4238,11/8/2025,David Taylor,FreshBrew Coffee Maker,Home Appliances,"Denver, CO",3,151.52,454.56
4239,1/16/2024,Andrew Wilson,Nebula Laptop Pro,Electronics,"Boston, MA",5,1367.87,6155.4
4240,11/29/2025,Andrew Wilson,GlowAir Standing Fan,Home Appliances,"Houston, TX",4,127.74,459.88
4241,11/19/2025,Joseph Williams,ZenLife Yoga Mat,Sports & Fitness,"Orlando, FL",5,49.03,245.15
4242,10/24/2024,James Martin,GlowAir Standing Fan,Home Appliances,"Chicago, IL",5,106.21,531.05
4243,5/31/2025,Paul Jones,GlowAir Standing Fan,Home Appliances,"Miami, FL",5,167.19,710.55
4244,8/27/2024,Richard Jones,ZenLife Yoga Mat,Sports & Fitness,"Seattle, WA",1,49.62,49.62
4245,11/22/2024,Mark Anderson,GlowAir Standing Fan,Home Appliances,"New York, NY",1,110.58,110.58
4246,4/2/2025,Barbara Rodriguez,Nebula Laptop Pro,Electronics,"Chicago, IL",4,1583.55,5384.08
4247,1/9/2025,Jessica Williams,Summit Running Shoes,Fashion,"Los Angeles, CA",2,100.9,181.62
4248,12/23/2025,Daniel Lopez,Summit Running Shoes,Fashion,"Boston, MA",3,98.35,236.04
4249,9/11/2025,Robert Smith,ZenLife Yoga Mat,Sports & Fitness,"Boston, MA",2,48.66,82.72
4250,12/19/2024,Karen Anderson,ZenLife Yoga Mat,Sports & Fitness,"Las Vegas, NV",4,64.13,243.68
4251,2/13/2024,Thomas Anderson,Summit Running Shoes,Fashion,"San Antonio, TX",2,117.88,235.76
4252,6/5/2024,James Jackson,PureGlow Skincare Set,Beauty,"San Antonio, TX",4,84.76,322.08
4253,8/8/2025,Donald Martinez,ZenLife Yoga Mat,Sports & Fitness,"Dallas, TX",4,46.02,147.28
4254,2/14/2025,Mark Moore,Pulse Wireless Earbuds,Electronics,"San Francisco, CA",2,138.52,277.04
4255,7/14/2024,Joseph Williams,Pulse Wireless Earbuds,Electronics,"Atlanta, GA",3,114.58,343.74
4256,11/24/2024,Daniel Lopez,PureGlow Skincare Set,Beauty,"Miami, FL",5,77.78,388.9
4257,10/6/2025,Joshua Miller,FreshBrew Coffee Maker,Home Appliances,"Los Angeles, CA",3,135.05,364.65
4258,3/27/2025,Richard Brown,NutriMax Blender,Home Appliances,"Seattle, WA",5,142.01,710.05
4259,1/1/2024,Barbara Lopez,GlowAir Standing Fan,Home Appliances,"Miami, FL",1,150.74,143.2
4260,8/12/2024,Joseph Wilson,GlowAir Standing Fan,Home Appliances,"San Francisco, CA",1,107.2,91.12
4261,8/3/2025,Michael Jackson,Summit Running Shoes,Fashion,"Phoenix, AZ",5,73.34,366.7
4262,11/20/2024,Anthony Taylor,Summit Running Shoes,Fashion,"San Antonio, TX",3,88.14,264.42
4263,8/19/2025,Matthew Jones,Urban Classic Jeans,Fashion,"Houston, TX",3,49.45,140.94
4264,9/2/2025,Sarah Taylor,Summit Running Shoes,Fashion,"Philadelphia, PA",1,67.46,67.46
4265,4/14/2024,Kevin Brown,FreshBrew Coffee Maker,Home Appliances,"San Francisco, CA",3,207.73,623.19
4266,5/10/2025,Mark Taylor,Aurora Smartphone X1,Electronics,"Portland, OR",4,469.01,1688.44
4267,9/25/2024,Michael Jackson,Urban Classic Jeans,Fashion,"Seattle, WA",2,55.98,100.76
4268,7/27/2024,Elizabeth Anderson,GlowAir Standing Fan,Home Appliances,"Las Vegas, NV",3,132.03,356.49
4269,8/16/2024,Jennifer Smith,Pulse Wireless Earbuds,Electronics,"Orlando, FL",3,95.43,286.29
4270,11/30/2024,Joseph Wilson,Aurora Smartphone X1,Electronics,"Houston, TX",1,404.03,404.03
4271,3/13/2025,John Smith,Summit Running Shoes,Fashion,"San Antonio, TX",5,108.24,432.95
4272,6/28/2024,Robert Rodriguez,Nebula Laptop Pro,Electronics,"Phoenix, AZ",3,1301.61,3123.87
4273,4/7/2025,Andrew Thomas,Urban Classic Jeans,Fashion,"Boston, MA",5,93.64,444.8
4274,4/11/2025,James Williams,Summit Running Shoes,Fashion,"Seattle, WA",2,126.29,202.06
4275,6/17/2025,Matthew Johnson,NutriMax Blender,Home Appliances,"Boston, MA",3,106.82,304.44
4276,1/1/2025,Steven Smith,Summit Running Shoes,Fashion,"San Jose, CA",5,105.64,422.55
4277,6/16/2024,Karen Davis,Nebula Laptop Pro,Electronics,"Orlando, FL",3,1080.03,3240.09
4278,6/5/2025,John Smith,Nebula Laptop Pro,Electronics,"Miami, FL",1,1133.68,1077
4279,10/31/2025,William Gonzalez,Aurora Smartphone X1,Electronics,"Orlando, FL",2,375.52,638.38
4280,8/25/2025,Richard Moore,GlowAir Standing Fan,Home Appliances,"San Jose, CA",4,112.3,449.2
4281,6/3/2024,Linda Moore,Nebula Laptop Pro,Electronics,"San Antonio, TX",2,1293.76,2328.76
4282,3/17/2024,Barbara Rodriguez,Pulse Wireless Earbuds,Electronics,"Atlanta, GA",3,148.9,379.68
4283,10/15/2025,Susan Brown,NutriMax Blender,Home Appliances,"San Antonio, TX",3,81.92,233.46
4284,6/13/2025,David Jones,Nebula Laptop Pro,Electronics,"New York, NY",3,1231.81,3510.66
4285,2/7/2025,Jessica Rodriguez,FreshBrew Coffee Maker,Home Appliances,"Miami, FL",1,191.98,182.38
4286,3/9/2024,Kevin Taylor,PureGlow Skincare Set,Beauty,"San Jose, CA",3,103.02,247.26
4287,12/8/2024,James Smith,GlowAir Standing Fan,Home Appliances,"Atlanta, GA",3,150.01,405.03
4288,7/14/2025,Donald Martinez,Pulse Wireless Earbuds,Electronics,"Portland, OR",2,115.03,230.06
4289,10/11/2024,Linda Thomas,Aurora Smartphone X1,Electronics,"Philadelphia, PA",1,319.46,287.51
4290,4/24/2025,Patricia Davis,ZenLife Yoga Mat,Sports & Fitness,"Austin, TX",5,73.5,349.1
4291,11/1/2025,William Gonzalez,NutriMax Blender,Home Appliances,"Atlanta, GA",1,89.16,84.7
4292,12/1/2025,Jennifer Moore,NutriMax Blender,Home Appliances,"Phoenix, AZ",3,106.3,318.9
4293,12/10/2025,William Anderson,Urban Classic Jeans,Fashion,"Chicago, IL",3,74.94,213.57
4294,4/7/2025,Karen Williams,Pulse Wireless Earbuds,Electronics,"San Jose, CA",4,139.57,502.44
4295,11/18/2025,Andrew Wilson,Pulse Wireless Earbuds,Electronics,"Phoenix, AZ",3,113.2,339.6
4296,7/6/2024,Linda Moore,Nebula Laptop Pro,Electronics,"San Antonio, TX",2,989.37,1978.74
4297,2/20/2025,Michael Smith,FreshBrew Coffee Maker,Home Appliances,"San Antonio, TX",5,210.94,1001.95
4298,12/5/2024,Daniel Lopez,Urban Classic Jeans,Fashion,"Miami, FL",3,63.31,189.93
4299,1/27/2025,Sarah Jones,PureGlow Skincare Set,Beauty,"Phoenix, AZ",1,95.65,86.09
4300,12/31/2025,Mark Martin,FreshBrew Coffee Maker,Home Appliances,"Atlanta, GA",3,168.29,429.15
4301,8/16/2024,Kevin Taylor,Nebula Laptop Pro,Electronics,"Miami, FL",5,906.8,4307.3
4302,12/16/2024,Barbara Brown,PureGlow Skincare Set,Beauty,"San Francisco, CA",1,79.34,79.34
4303,3/27/2024,Paul Rodriguez,Summit Running Shoes,Fashion,"Philadelphia, PA",5,112.26,477.1
4304,7/23/2024,Susan Jones,Pulse Wireless Earbuds,Electronics,"Miami, FL",3,95.35,286.05
4305,1/11/2025,Andrew Moore,Urban Classic Jeans,Fashion,"Las Vegas, NV",1,72.23,72.23
4306,11/24/2025,Susan Brown,NutriMax Blender,Home Appliances,"Atlanta, GA",3,100.27,300.81
4307,3/26/2025,James Thomas,FreshBrew Coffee Maker,Home Appliances,"San Antonio, TX",4,204,734.4
4308,2/18/2024,Mark Moore,GlowAir Standing Fan,Home Appliances,"Miami, FL",3,172.76,518.28
4309,5/19/2025,Kevin Garcia,ZenLife Yoga Mat,Sports & Fitness,"Austin, TX",2,72.84,131.12
4310,7/14/2025,James Thomas,Nebula Laptop Pro,Electronics,"Houston, TX",3,1138.48,3415.44
4311,2/19/2025,Linda Lopez,GlowAir Standing Fan,Home Appliances,"San Antonio, TX",1,181.29,181.29
4312,12/3/2025,Paul Johnson,Urban Classic Jeans,Fashion,"Las Vegas, NV",4,74.16,296.64
4313,1/1/2025,William Hernandez,Pulse Wireless Earbuds,Electronics,"San Jose, CA",2,140.47,252.84
4314,7/27/2024,Anthony Miller,NutriMax Blender,Home Appliances,"Los Angeles, CA",3,103.85,280.41
4315,8/25/2024,Thomas Williams,Aurora Smartphone X1,Electronics,"San Antonio, TX",1,370.54,370.54
4316,9/5/2025,Anthony Williams,FreshBrew Coffee Maker,Home Appliances,"Portland, OR",4,129.26,517.04
4317,2/23/2024,Richard Jones,NutriMax Blender,Home Appliances,"Portland, OR",3,129.07,367.86
4318,8/14/2025,Patricia Jones,Nebula Laptop Pro,Electronics,"Atlanta, GA",3,882.8,2515.98
4319,6/20/2024,Michael Garcia,NutriMax Blender,Home Appliances,"Boston, MA",3,120.32,324.87
4320,2/9/2024,Patricia Miller,GlowAir Standing Fan,Home Appliances,"Los Angeles, CA",4,179.45,610.12
4321,7/18/2024,Susan Jones,GlowAir Standing Fan,Home Appliances,"Houston, TX",1,116.91,111.06
4322,5/21/2025,Andrew Jones,FreshBrew Coffee Maker,Home Appliances,"San Antonio, TX",4,174.32,697.28
4323,9/12/2024,Anthony Williams,Pulse Wireless Earbuds,Electronics,"Seattle, WA",4,88.75,355
4324,8/19/2025,Mary Lopez,ZenLife Yoga Mat,Sports & Fitness,"Austin, TX",1,44.57,40.11
4325,8/6/2025,Robert Davis,Aurora Smartphone X1,Electronics,"Dallas, TX",5,356.98,1606.4
4326,9/10/2025,Steven Thomas,Aurora Smartphone X1,Electronics,"San Antonio, TX",5,305.05,1525.25
4327,11/26/2024,Barbara Thomas,Summit Running Shoes,Fashion,"Atlanta, GA",4,86.66,346.64
4328,3/16/2024,Andrew Jones,Summit Running Shoes,Fashion,"San Francisco, CA",3,118.92,285.42
4329,10/12/2024,Barbara Williams,Urban Classic Jeans,Fashion,"Seattle, WA",4,57.59,230.36
